,name,shortname,prename,operation,operation_scope,introduction,legal_representative,actual_controller,office
002437.SZ,哈尔滨誉衡药业股份有限公司,誉衡药业,,药品生产、销售。,　　生产销售片剂、胶囊剂、颗粒剂、粉针剂(均为头孢菌素类)、粉针剂(激素类)、干混悬剂，小容量注射剂(含抗肿瘤药)、冻干粉针剂(含抗肿瘤药、头孢菌素类)、栓剂、原料药(秦龙苦素、炎琥宁、依托咪酯、氟比洛芬酯)、进口药品分包装（注射剂（玻璃酸钠注射液）、治疗用生物制品（重组人胰岛素注射液、精蛋白重组人胰岛素注射液、精蛋白重组人胰岛素注射液（预混30/70））），技术咨询、工艺技术转让、技术开发。,"哈尔滨誉衡药业股份有限公司的主营业务是药品生产及销售。其主要产品有小容量注射剂、冻干粉针剂(含抗肿瘤药、头孢菌素类)、片剂、胶囊剂、颗粒剂(均为头孢菌素类)、栓剂、粉针剂(头孢菌素类),主导产品为鹿瓜多肽注射液和注射用盐酸吉西他滨。目前，公司产品涵盖骨骼肌肉、心脑血管、维生素及矿物质补充剂、抗感染、抗肿瘤等多个领域；公司在MAH制度下，结合各子公司生产制剂特色，逐步在CMO领域发力，已达到同行业的领先水平；同时，公司进一步加强销售管理，重点产品氯化钾缓释片等市场份额逐年增加、安脑丸/片等产品在细分领域处于领先地位。",胡晋,朱吉满 (25.16%)，白莉惠 (7.07%),北京市顺义区空港开发区B区裕华路融慧园28号楼
002438.SZ,江苏神通阀门股份有限公司,江苏神通,,应用于冶金领域的高炉煤气全干法除尘系统、转炉煤气除尘与回收系统、焦炉烟气除尘系统、煤气管网系统的特种阀门、法兰，应用于核电站的核级蝶阀和球阀、核级法兰和锻件、非核级蝶阀和球阀及其配套设备，应用于核化工领域的专用设备及阀门，以及应用于石油石化、煤化工、超（超）临界火电、LNG超低温阀门和法兰及锻件的研发、生产和销售。,　　研发生产销售阀门及冶金，电力，化工机械，比例伺服阀；阀门及机电设备的安装，维护，检修；工业装置的安装，维修，技术咨询及技术服务；经营本企业自产产品及技术的出口业务；经营本企业生产，科研所需的原辅材料，仪器仪表，机械设备，零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)一般项目：创业空间服务；企业管理；企业管理咨询；会议及展览服务；广告设计，代理(除依法须经批准的项目外，凭营业执照依法自主开展经营活动),江苏神通阀门股份有限公司的主营业务是应用于冶金领域的高炉煤气全干法除尘系统、转炉煤气除尘与回收系统、焦炉烟气除尘系统、煤气管网系统的特种阀门、法兰，应用于核电站的核级蝶阀和球阀、核级法兰和锻件、非核级蝶阀和球阀及其配套设备，应用于核化工领域的专用设备及阀门，以及应用于石油石化、煤化工、超（超）临界火电、LNG超低温阀门和法兰及锻件的研发、生产和销售。公司主要产品有蝶阀、球阀、盲板阀、水封逆止阀、地坑过滤器、法兰及锻件、非标阀门、闸阀和节能服务行业。,吴建新,韩力 (17.07%),江苏省南通市启东市南阳镇
002439.SZ,启明星辰信息技术集团股份有限公司,启明星辰,北京启明星辰信息技术股份有限公司,专注于信息安全领域，已经形成安全产品和安全服务两条业务主线，可以较为完备地覆盖客户的网络安全需求。,　　货物进出口；技术进出口；代理进出口；技术开发、技术转让、技术咨询、技术服务；信息咨询（中介除外）；投资咨询；销售针纺织品、计算机软硬件、机械设备、电器设备、仪器仪表（涉及配额许可证管理、专项规定管理的商品按照国家有关规定办理）；出租办公用房；计算机设备租赁；计算机技术培训。（市场主体依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事国家和本市产业政策禁止和限制类项目的经营活动。）,启明星辰信息技术集团股份有限公司是一家从事信息安全产品的研发、生产、销售与提供专业安全服务的企业。其主要提供的产品和服务有安全网关、安全检测、安全服务、安全监管等。公司拥有我国规模最大的国家级网络安全研究基地，拥有国家专利400余项（其中60余项填补了国内网络安全领域的空白）和计算机软件产品著作权近500项。公司是国内承担国家级、省部级重点科研项目最多的安全企业，牵头/联合参与制订国家及行业网络安全标准近30项，完成包括国家发改委产业化示范工程、科技部863计划、国家科技支撑计划、核高基重大专项、工信部产业发展基金项目等国家级科技攻关项目200余项。,王佳,王佳 (22.98%)，严立 (4.98%),北京市海淀区东北旺西路8号中关村软件园21号楼启明星辰大厦
002440.SZ,浙江闰土股份有限公司,闰土股份,,纺织染料业务。,　　不带储存设施经营（票据）易制爆危险化学品、其他危险化学品（详见《危险化学品经营许可证》），危险化学品生产、储存（范围详见《绍兴市危险化学品生产、储存批准证书》），染料、颜料、化工助剂（不含化学危险品和易制毒品）、减水剂、塑料制品的生产，五金制品、塑料制品的销售，化工产品及原料（不含化学危险品和易制毒品）的生产和销售，经营进出口业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,浙江闰土股份有限公司主要从事纺织染料、印染助剂和化工原料的研发、生产和销售。主要产品有染料、助剂、其他化工原料。公司染料年总产能近23万吨，其中分散染料产能11万吨，活性染料产能10万吨，其他染料产能近2万吨，染料产品销售市场占有率稳居国内染料市场份额前二位。,阮静波,张爱娟 (16.73%)，阮静波 (15.76%)，阮靖淅 (5.58%)，阮加春 (4.47%)，阮吉祥 (0.13%),浙江省绍兴市上虞区市民大道1009号财富广场1号楼闰土大厦
002441.SZ,众业达电气股份有限公司,众业达,,"通过自有的销售网络分销签约供应商的工业电气元器件产品,以及进行系统集成产品和成套制造产品的生产和销售。",　　研发、设计、制造、加工、销售：高低压电力设备及其配件，船舶电气设备，新能源电气设备，照明产品及配套设备，滤波器，电动汽车充电设备，电力自动化保护设备，电气元件；电器机械及器材，电子产品，电话通讯设备，仪器仪表，金属加工机械，工业专用设备，建筑工程机械，金属材料，五金工具，电工器材，家用电器，化工原料（不含化学危险品）销售；电器机械及器材的维修服务；货物进出口、技术进出口、增值电信业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,众业达电气股份有限公司是一家销商工业电气产品类的公司。公司主要从事通过自有的销售网络分销签约供应商的工业电气元器件产品，以及进行系统集成产品和成套制造产品的生产和销售。公司多年来坚持多品种、多品牌、差异化的发展战略，产品覆盖面较大，产品涉及低压和中压输配电产品及工业自动化产品；业务环节覆盖分销、物流仓储、专业技术服务、系统集成和成套制造等各个环节。,吴开贤,吴开贤 (29.11%),广东省汕头市龙湖区珠津工业区珠津一横街1号
002442.SZ,龙星化工股份有限公司,龙星化工,,炭黑、白炭黑及煤焦油制品的生产和销售。,　　炭黑的生产、销售；电力生产、服务；塑料制品、橡胶轮胎、橡塑产品的加工、销售；炭黑原料、五金机电的销售；饲料添加剂：二氧化硅的生产、销售；热力生产供应；货物进出口*（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,龙星化工股份有限公司是一家专注于炭黑的生产和销售的企业。其主要产品有炭黑、白炭黑、电及蒸汽、铁精粉。公司产品质量稳定，得到了国内外知名轮胎企业的认可。拥有的“龙星”品牌是中国驰名商标、橡胶协会推荐品牌。公司是行业内首家通过REACH法规注册的企业，产品除畅销京津、东北、华北、华南、长三角、珠三角等区域，与优秀轮胎企业风神、双钱、中策、华南等保持良好合作关系，出口产品集中在欧洲、东南亚地区，客户有米其林、固特异、普利司通、大陆马牌、韩泰、住友、佳通等轮胎公司。,刘鹏达,刘江山 (19.95%),河北省邢台市沙河市东环路龙星街1号
002443.SZ,浙江金洲管道科技股份有限公司,金洲管道,,从事焊接钢管产品研发、制造及销售。,　　管道制造、销售，管线工程、城市管网建设、安装，金属及金属材料、建筑材料，装潢材料的销售，新材料的研究开发，实业投资，经营进出口业务。,浙江金洲管道科技股份有限公司主要从事焊接钢管产品研发、制造及销售。主要产品为热浸镀锌钢管、高频焊管、钢塑复合管、双面埋弧焊螺旋钢管、直缝埋弧焊钢管、ERW直缝电阻焊钢管、FBE/2PE/3PE防腐钢管。作为国内高性能复合聚氨酯胶粘剂行业龙头企业，公司始终把自主创新和技术研发放在首位，公司目前拥有国内领先的聚氨酯胶粘剂行业技术创新开发基地。,李兴春,寿光市国有资产监督管理局 (6.63%),浙江省湖州市吴兴区八里店区府南路388号
002444.SZ,杭州巨星科技股份有限公司,巨星科技,,手工具（HandTools）、动力工具（PowerTools）、激光测量仪器（LaserMeasurement）、存储箱柜（Storage）的研发生产和销售。,"　　一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；金属工具制造；塑料制品制造；五金产品批发；五金产品零售；建筑用金属配件销售；风动和电动工具销售；塑料制品销售；灯具销售；照明器具销售；文具用品零售；文具用品批发；家具销售；家具零配件销售；户外用品销售；包装材料及制品销售；电子测量仪器销售；绘图、计算及测量仪器销售；汽车零配件零售；汽车零配件批发；电子元器件零售；电子元器件批发；机械电气设备销售；机械零件、零部件销售；电子元器件与机电组件设备销售；金属制品销售；办公用品销售；日用百货销售；幻灯及投影设备销售；消防器材销售；涂料销售（不含危险化学品）；物料搬运装备销售；劳动保护用品销售；智能物料搬运装备销售；特种劳动防护用品销售；金属切割及焊接设备销售；电气设备销售；泵及真空设备销售；建筑材料销售；日用杂品销售；润滑油销售；第二类医疗器械销售；第一类医疗器械销售；医用口罩零售；医用口罩批发；日用家电零售；家用电器销售；软件开发；广告设计、代理；广告制作；货物进出口；技术进出口；进出口代理；家居用品销售；风机、风扇销售；日用品销售；制冷、空调设备销售；包装专用设备销售；家用电器零配件销售；电力电子元器件销售；智能家庭消费设备销售；智能输配电及控制设备销售；电池销售；配电开关控制设备销售；电池零配件销售；光伏设备及元器件销售；充电桩销售；新能源原动设备销售；电力设施器材制造；变压器、整流器和电感器制造；非居住房地产的租赁(除依法须经批准的项目外，凭营业执照依法自主开展经营活动)。
　　许可项目：第二类医疗器械生产；医用口罩生产；第二类增值电信业务；互联网信息服务(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准)。",杭州巨星科技股份有限公司的主营业务为手工具（HandTools）、动力工具（PowerTools）、激光测量仪器（LaserMeasurement）、存储箱柜（Storage）的研发生产和销售。公司产品主要包括手工具及动力工具(HandToolsandPowerTools)、激光测量仪器(laserMeasurement)、存储箱柜(Storage)。,仇建平,仇建平 (36.43%),浙江省杭州市上城区九环路35号
002445.SZ,中南红文化集团股份有限公司,中南文化,江阴中南重工股份有限公司,"电视剧,电影项目的投资,策划,制作,发行,营销及其衍生品开发业务；版权开发,运营；游戏制作,发行；文化产业的股权投资。金属管件,法兰,管系,压力容器的生产和销售;光伏电站的开发、投资、建设及运营。",　　广播、电影、电视、音乐节目的制作、发行；营业性演出；演出经纪；知识产权代理服务；出版物零售；企业形象策划；组织文化艺术交流活动；手机、计算机软硬件及配套设备、电子产品、通讯产品的技术开发与销售；设计、制作、代理和发布各类广告；会务礼仪服务；利用自有资金对外投资；股权投资；教育信息咨询（不含自费出国留学中介服务）；管道配件、钢管、机械配件、伸缩接头、预制及直埋保温管的制造；自营和代理各类商品及技术的进出口业务（国家限定企业经营或者禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"中南红文化集团股份有限公司的主营业务是电视剧,电影项目的投资,策划,制作,发行,营销及其衍生品开发业务；版权开发,运营；游戏制作,发行；文化产业的股权投资。金属管件,法兰,管系,压力容器的生产和销售;光伏电站的开发、投资、建设及运营。主要产品是金属制品、影视剧、艺人经纪、游戏推广、网页游戏、版权。",薛健,江阴市人民政府国有资产监督管理办公室 (8.79%),江苏省无锡市江阴市高新技术产业开发园中南路3号
002446.SZ,广东盛路通信科技股份有限公司,盛路通信,,从事通信设备、汽车电子产品、军工电子产品的生产销售。,　　研究开发、生产、销售：通讯器材，机电产品，电子电路产品配件。通信工程和网络工程的系统集成，网络技术服务，软件的开发及技术服务；通信工程的设计、施工，通信设备安装及维护；钢结构工程、电子与智能化工程、设备安装工程施工；卫星相关工程的承包、开发；计算机信息系统集成；通信设备性能检测、环境试验检测；货物及技术进出口。汽车电子产品、车载电脑、无线数据终端、车载数据终端的研发、生产及销售；局域网、物联网技术研发与推广、应用、工程项目建设，相关设备、模块、集成电路芯片、软件的研发与销售，以及与之相关的移动互联网建设。,广东盛路通信科技股份有限公司主营业务是从事通信设备、汽车电子产品、军工电子产品的生产销售。公司产品包括微波毫米波器件、微波混合集成电路、主干网传输天线、基站天线、室内网络覆盖产品、终端天线、无源器件、有源设备、汽车天线、智能进入系统、远程控制系统、电吸门、电动尾门、氛围灯、智能仪表盘、智能后视镜、行车记录仪、导航系统、智能车载手机互联系统等。,杨华,杨华 (9.80%),广东省佛山市三水区西南工业园进业二路四号
002447.SZ,大连晨鑫网络科技股份有限公司,晨鑫科技,大连壹桥海参股份有限公司,芯片，智慧打印。,　　许可项目：互联网信息服务，技术进出口，货物进出口，进出口代理（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）一般项目：大数据服务，人工智能应用软件开发，技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，信息系统集成服务，智能控制系统集成，纸制品销售，电子专用材料研发，电子产品销售，图文设计制作，摄像及视频制作服务，广告设计、代理，五金产品零售，机械设备销售，化工产品销售（不含许可类化工产品），计算机软硬件及辅助设备零售（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,大连晨鑫网络科技股份有限公司主营业务是芯片，智慧打印。主要产品和服务为LCOS芯片设计研发、封测、生产和销售。自主研发的LCOS芯片和LCOS光学模组、定制化的研发设计服务。智慧打印产品，包括铜版纸、蓝图纸、工程复印纸、数码专用纸、纸浆等基本涵盖工程图文行业需求的多个品种。,蔡长林,薛成标 (20.15%),辽宁省大连市中山区长江东路52号1单元4层9号
002448.SZ,中原内配集团股份有限公司,中原内配,河南省中原内配股份有限公司,内燃机气缸套的研制、开发、制造、销售及技术服务,　　汽车零部件研发；汽车零部件及配件制造；汽车零配件零售；新兴能源技术研发；电池零配件生产；电池零配件销售；模具制造；锻件及粉末冶金制品制造；锻件及粉末冶金制品销售；金属材料制造；金属材料销售；有色金属合金制造；有色金属合金销售；非居住房地产租赁；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；货物进出口；技术进出口。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,"中原内配集团股份有限公司是目前国内唯一一家具备大批量生产欧Ⅳ、欧Ⅴ标准气缸套能力的企业,是行业内极少数几家具备自主创新能力,能够与主机厂进行同步设计、同步开发的企业之一.
主要从事内燃机气缸套的生产和销售,截至2008年底,公司气缸套产品连续二十一年居中国市场产销量第一,连续十九年居亚洲市场产销量第一.为首批被商务部、发改委认定的""国家汽车及零部件出口基地企业"",""河阳牌""商标是国内气缸套行业中唯一被国家工商行政管理总局商标局认定的""中国驰名商标""。",薛德龙,薛德龙 (16.19%),河南省郑州市管城回族区郑东新区普济路19号德威广场26层
002449.SZ,佛山市国星光电股份有限公司,国星光电,,研发、生产与销售LED器件及组件产品。,　　制造、销售：光电半导体器件，光电显示器件，LED显示屏，交通信号灯，光电半导体照明灯具灯饰，半导体集成电路，光电模组，电子调谐器，其他电子部件、组件，信息技术设备类产品；承接光电显示工程、光电照明工程；光电工程技术开发、咨询、服务与项目投资；经营本企业自产机电产品及相关技术的出口业务；经营本企业生产、科研所需原辅材料、机械设备、仪器仪表、零配件及相关技术的进口业务。,佛山市国星光电股份有限公司主营业务为LED器件及其组件的研发、生产与销售。公司主要产品分为器件类产品（包括显示屏用器件产品、白光器件产品、指示器件产品、非视觉器件产品）、组件类产品（包括显示模块与背光源、Mini背光模组）、LED外延片及芯片产品（包括各种功率及尺寸的外延片、LED芯片产品），业务涵盖LED产业链上中下游。在报告期内，公司先后荣获“国家级高新技术企业认定”、“2021国人自豪的佛山品牌企业”、“品牌力量”、“十大封装品牌”、“RGB LED封装”十大供应链之星、“Mini LED背光模组”十大供应链之星、“UV LED封装”十大供应链之星、“十大LED封装品牌”和“LED显示供应链创新年度产品奖”等。,王佳,广东省人民政府 (5.96%),广东省佛山市禅城区华宝南路18号
002450.SZ,康得新复合材料集团股份有限公司,康得新,江苏康得新复合材料股份有限公司,从事先进高分子材料的研发、生产和销售。,　　从事高分子复合材料、功能膜材料、预涂膜、光学膜、光电新材料、化工产品（不含危险化学品）、印刷器材和包装器材的研发，并提供相关技术咨询和技术服务；电子产品的研发、销售及委托区外企业加工，自有房屋、机械设备租赁，自营和代理各类商品及技术的进出口业务（国家限定公司经营或禁止进出口的商品及技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,康得新复合材料集团股份有限公司主营业务是先进高分子膜材料的研发、生产和销售。主要产品和服务为从事高分子复合材料、功能膜材料、预涂膜、光学膜、光电新材料、化工产品（不含危险化学品）、印刷器材和包装器材的研发，并提供相关技术咨询和技术服务；电子产品的研发、销售及委托区外企业加工，自有房屋、机械设备租赁，自营和代理各类商品及技术的进出口业务。,,钟玉 (8.74%),江苏省苏州市张家港市环保新材料产业园晨港路85号
002451.SZ,上海摩恩电气股份有限公司,摩恩电气,,电缆业务及电磁线业务。,　　电线电缆及附件的研发、制造及销售，电线电缆专业的技术开发、技术转让、技术咨询、技术服务，金属材料的销售，实业投资，风力发电设备及辅件销售，从事货物及技术的进出口业务（涉及许可经营的凭许可证经营）。,上海摩恩电气股份有限公司主营业务是电缆业务及电磁线业务。公司主要产品为绿色能源产品线、工业自动化产品线、高端装备制造产品线、智慧城市建筑产品线及智能电网产品线。公司具有完善的产品研发体系和质量管理体系。公司坚持创新、不断进取，具有完善的产品研发体系，建立有上海市院士专家工作站，企业技术中心被认定为“上海市企业技术中心”。,朱志兰,问泽鸿 (38.23%),上海市浦东新区江山路2829号
002452.SZ,长高电新科技股份公司,长高电新,湖南长高高压开关集团股份公司,"输变电一二次设备的研发、生产和销售,电力设计和工程服务以及新能源电力开发。",　　许可项目：电气安装服务；建设工程设计；建设工程施工；发电业务、输电业务、供（配）电业务；输电、供电、受电电力设施的安装、维修和试验（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：配电开关控制设备制造；配电开关控制设备研发；配电开关控制设备销售；机械电气设备制造；机械电气设备销售；储能技术服务；智能输配电及控制设备销售；输配电及控制设备制造；太阳能发电技术服务；风力发电技术服务；发电技术服务；对外承包工程；机动车充电销售；电动汽车充电基础设施运营；非居住房地产租赁；住房租赁；企业管理；企业管理咨询；货物进出口；技术进出口（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,"长高电新科技股份公司主营业务是输变电一二次设备的研发、生产和销售,电力设计和工程服务以及新能源电力开发。公司主要产品为输变电设备产品、电力设计与服务、电力工程施工、新能源发电。公司先后为我国的第一条1100kV特高压交流输电工程、世界首条±800kV特高压直流输电工程、世界上首个±600kV电压等级直流输电工程、我国第一条“疆电外送”的特高压直流线路、全国首个跨区直流联网输电工程、“西电东送”及世界首个柔性直流电网工程等国家重点工程项目提供设备，产品销售网络辐射全国。",马晓,马孝武 (13.59%),湖南省长沙市望城区经济技术开发区金星北路三段393号
002453.SZ,金陵华软科技股份有限公司,华软科技,苏州天马精细化学品股份有限公司,精细化工产品的研发、生产与销售，以及供应链管理业务。,　　计算机软件的技术开发、咨询、服务、成果转让；软件信息服务；计算机系统集成；自动化控制工程设计、安装；计算机及配件的销售；电子设备、通讯设备、计算机硬件及外部设备的生产、销售；供应链管理；经济信息咨询；企业管理；会议服务；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：化工产品销售（不含许可类化工产品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,金陵华软科技股份有限公司的主营业务为精细化工产品的研发、生产与销售，以及供应链管理业务。公司的主要产品为造纸化学品、医药农药中间体、荧光增白剂、电子化学品、ICT产品供应、移动化解决方案咨询、实施与运维管理、技术培训、移动设备全生命周期服务、经营租赁服务。,翟辉,张景明 (19.91%),江苏省苏州市姑苏区苏站路1588号世界贸易中心B座21层
002454.SZ,上海加冷松芝汽车空调股份有限公司,松芝股份,,专业从事汽车、轨道交通及冷链物流等领域热管理相关产品的研发、生产和销售。,　　一般项目：生产、研究开发各类车辆空调器及相关配件，销售自产产品；住房租赁，非居住房地产租赁（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,上海加冷松芝汽车空调股份有限公司专业从事汽车、轨道交通及冷链物流等领域热管理相关产品的研发、生产和销售。主要产品为大中型客车热管理、小车热管理、汽车零配件、轨道交通空调、冷冻冷藏机组等。公司是大中型客车空调行业的龙头，是国内汽车热管理相关产品的领导企业之一。,陈焕雄,陈福成 (43.82%),上海市闵行区莘庄工业园区颛兴路2059号
002455.SZ,江苏百川高科新材料股份有限公司,百川股份,无锡百川化工股份有限公司,精细化工、新材料和新能源。,　　货物进出口；技术进出口；进出口代理（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）一般项目：新材料技术研发；生物基材料技术研发；化工产品销售（不含许可类化工产品）；工程和技术研究和试验发展；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；生物基材料聚合技术研发；生物化工产品技术研发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,江苏百川高科新材料股份有限公司主营业务为精细化工、新材料和新能源。主要产品包括醋酸酯类、偏苯三酸酐及酯类、醇醚类、多元醇类产品、绝缘树脂类产品、丙烯酸酯类产品、针状焦、负极材料(石墨化)、磷酸铁锂电芯及模组。公司低排放高收率高性能的甲酸钠、低排放高收率高性能的双三羟甲基丙烷、高纯高性能丙二醇甲醚乙酸酯、节能化生产的低酸度乙酸正丁酯等多个产品被评定为江苏省高新技术产品。,郑铁江,郑铁江 (18.83%)，王亚娟 (1.35%),江苏省无锡市江阴市云亭街道建设路55号
002456.SZ,欧菲光集团股份有限公司,欧菲光,欧菲科技股份有限公司,光学影像业务和微电子业务。,　　开发、生产经营光电器件、光学零件及系统设备，光网络、光通讯零部件及系统设备，电子专用设备仪器，并提供相关的系统集成、技术开发和技术咨询服务；新型电子元器件、光电子元器件、新型显示器件及其关键件的研发、生产、销售和技术服务。,欧菲光集团股份有限公司的主营业务为光学影像业务和微电子业务。公司主营业务产品包括光学影像模组、光学镜头和微电子产品等，广泛应用于以智能手机、平板电脑、智能汽车、无人机等为代表的消费电子和智能汽车领域。公司深耕于光学光电领域近20年，凭借深厚的技术积累，产品持续创新升级，通过产业链的平台化整合，在光学影像领域发展迅速，积累了优质的客户资源，跻身于行业前列。,蔡荣军,蔡荣军 (10.79%),广东省深圳市南山区蛇口商海路91号太子湾商务广场T6栋9层
002457.SZ,宁夏青龙管业集团股份有限公司,青龙管业,宁夏青龙管业股份有限公司,高品质输水管道及相关产品的研发、生产、销售，并提供输节水领域的整体解决方案。,　　水泥混凝土制品、塑胶、橡胶制品、水泥预制构件、预应力钢筒混凝土管、钢筋缠绕预应力钢筒混凝土管、预应力混凝土管、钢筋混凝土排水管、预制钢筋混凝土箱涵、城市地下综合管廊、混凝土管顶管、配套混凝土管件、塑料管材、管件及橡胶制品、防腐钢管、压力钢管、压力钢岔管、球墨铸铁管制作及销售、水利水电工程金属结构防腐施工、水利水电及给排水管道工程、节水灌溉工程设计、施工及安装道路普通货物运输。,宁夏青龙管业集团股份有限公司主要从事高品质输水管道及相关产品的研发、生产、销售，并提供输节水领域的整体解决方案。公司主要产品有：预应力钢筒混凝土输水管道（PCCP）、钢筋缠绕钢筒混凝土输水管道（BCCP）、钢筋缠绕钢筒混凝土管（BCP）、预应力钢筒混凝土管顶管（JCCP）、预应力钢筋混凝土输水管道（PCP）、钢筋混凝土排水管道（RCP）、非预应力钢筒混凝土管（RCCP）、TPEP钢管、预制方涵管廊以及聚氯乙烯（PVC）和聚乙烯（PE）输水管道、天然气输送管道、节水灌溉器材及城市供热管道及上述产品配套管件。经过四十余年的努力和积淀，公司已发展成为国内供排水管道制造行业最具竞争力的大型企业之一。“输水工程钢筋缠绕钢筒混凝土压力管（BCCP）创新与实践”成果获得“大禹科学技术奖”一等奖；获得两项“苏博特杯”中国混凝土与水泥制品行业技术革新奖。,高宏斌,陈家兴 (19.80%),宁夏回族自治区银川市金凤区亲水大街南海路13号银川先进技术融合创新中心A座8楼、9楼
002458.SZ,山东益生种畜禽股份有限公司,益生股份,,祖代肉种鸡的引进与饲养、父母代肉种鸡雏鸡的生产与销售、商品代肉鸡雏鸡的生产与销售、种猪和商品猪的饲养和销售、农牧设备的生产与销售、奶牛的饲养与牛奶销售。,"　　许可范围内的种鸡、种猪、商品鸡、商品猪及其衍生产品的生产、销售;禽蛋的生产、销售;配合饲料、浓缩饲料的研究、生产、销售;粮食收购;(以上项目的有效期限以许可证为准);畜产品产前、产中、产后的技术指导、示范、技术咨询服务;有机肥料及微生物肥料、复混肥料、水溶肥料的生产、销售;果蔬的种植、加工和销售;自营和代理各类商品和技术的进出口,但国家限定公司经营或禁止进出口的商品和技术除外。(依法须经批准的项目,经相关部门批准后方可开展经营活动)","山东益生种畜禽股份有限公司是一家畜禽养殖公司。公司主营业务为祖代肉种鸡的引进与饲养、父母代肉种鸡雏鸡的生产与销售、商品代肉鸡雏鸡的生产与销售、种猪和商品猪的饲养和销售、农牧设备的生产与销售、奶牛的饲养与牛奶销售。公司产品为父母代肉种鸡雏鸡、商品代肉鸡雏鸡、种猪、农牧设备、乳品。公司是农业产业化国家重点龙头企业,中国畜牧业协会副会长单位,中国畜牧业协会禽业分会会长单位,中国畜牧业协会猪业分会副会长单位。公司是全国最大的祖代肉种鸡饲养企业之一,是能同时从美国进口AA+与罗斯308两大国际肉鸡品牌的企业,是我国饲养祖代肉种鸡数量最多、品种最全的企业之一。",曹积生,曹积生 (41.14%),山东省烟台市福山区益生路1号
002459.SZ,晶澳太阳能科技股份有限公司,晶澳科技,秦皇岛天业通联重工股份有限公司,太阳能硅片、电池及组件的研发、生产和销售，以及太阳能光伏电站的开发、建设、运营等业务。,　　生产、加工单晶硅棒、单晶硅片；生产太阳能电池、组件；研制、开发太阳能系列产品；销售太阳能电池、组件及相关产品与原材料；太阳能光伏并网发电、电量销售；太阳能光伏电站的开发、建设、运营、管理、维护；货物及技术进出口；从事太阳能电池领域的技术开发、技术转让；厂房租赁；场地租赁；电气设备租赁（涉及行政许可的，凭许可证经营）（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"晶澳太阳能科技股份有限公司主营业务为太阳能硅片、电池及组件的研发、生产和销售，以及太阳能光伏电站的开发、建设、运营等业务。公司的主要产品有硅棒硅片、太阳能电池、太阳能组件、光伏电站。作为全球光伏行业的龙头企业之一,公司持续推进生产自动化、智能化,通过工艺技术进步和生产布局优化等来保障产品品质。公司单晶及多晶太阳能电池的转换效率和组件输出功率在全球光伏产品制造领域保持着领先的水平,产品品质也得到了全球市场的广泛认可,成为光伏行业的标杆。",靳保芳,靳保芳 (33.23%),北京市丰台区汽车博物馆东路1号院诺德中心8号楼
