,name,shortname,prename,operation,operation_scope,introduction,legal_representative,actual_controller,office
301281.SZ,山东科源制药股份有限公司,科源制药,,化学原料药及其制剂产品的研发、生产和销售。,　　许可项目：新化学物质生产；药品生产；药品委托生产；危险化学品生产。(依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可件为准)一般项目：基础化学原料制造（不含危险化学品等许可类危险化学品的制造）；化学产品的生产（不含许可类化工产品）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,山东科源制药股份有限公司主营业务为化学原料药及其制剂产品的研发、生产和销售。公司主要产品为降糖类、麻醉类、心血管类、化学药品制剂、中间体。公司为高新技术企业，获得山东省认定企业技术中心、山东省技术创新示范企业、省级第一批“现代优势产业集群+人工智能”试点示范企业、省级产业互联网平台示范项目（医药原料药企业智能网络平台）、济南市级博士后创新实践基地、济南市质子泵抑制剂工程研究中心等资质或认可。,伦立军,高元坤 (22.73%),山东省济南市商河县经济开发区科源街
301357.SZ,北方长龙新材料技术股份有限公司,北方长龙,,以非金属复合材料的性能研究、工艺结构设计和应用技术为核心的军用车辆配套装备的研发、设计、生产和销售业务。,　　复合材料的研发、设计、生产、技术服务；交通设备及配件、特种车辆及部件、航空器材及部件、通信产品、防弹防护产品、包装箱、方舱、集装箱的研发、生产、销售；特种车辆的改装；汽车零部件的制造及销售；建筑材料、装饰材料、医疗器械的销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,北方长龙新材料技术股份有限公司主要从事以非金属复合材料的性能研究、工艺结构设计和应用技术为核心的军用车辆配套装备的研发、设计、生产和销售业务。公司的主要产品为军用车辆人机环系统内饰、军车配套装备。发行人自成立以来，一直专注于军用装备非金属复合材料业务，作为较早进入军用车辆非金属复合材料配套装备细分领域的企业之一，经过多年耕耘与积累，形成了现有的业务规模与较强的客户黏性，在行业内具有较好的声誉和口碑，每年参与千余台/套军用武器装备的配套供应。2021年7月，发行人被工业和信息化部认定为第三批专精特新“小巨人”企业，充分体现了行业主管部门对发行人创新性及技术实力的认可。,陈跃,陈跃 (73.85%),陕西省西安市长安区国家民用航天产业基地航天东路699号军民融合创新园(B区)
301387.SZ,深圳光大同创新材料股份有限公司,光大同创,,消费电子防护性及功能性产品的研发、生产与销售。,　　一般经营项目是：碳纤维材料、复合材料、防护材料、环保材料、胶粘制品、绝缘材料、散热材料、精密模切件、塑胶制品、金属制品、纸制品、木制品、包装材料的研发、设计和销售（以上均不含限制项目），电子产品、电子电气材料及器件、精密结构件及组件、光电器件、机械设备、工业自动控制系统装置的研发、设计、销售和服务；仓储服务（不含危险品）；国内贸易、货物及技术的进出口业务、自营和代理各类商品和技术的进出口业务（国家限制或禁止的商品及技术除外）。租赁服务（不含许可类租赁服务）。（依法须经批准的项目，经相关部门批准后方可开展经营活动），许可经营项目是：碳纤维材料、复合材料、防护材料、环保材料、胶粘制品、绝缘材料、散热材料、精密模切件、塑胶制品、金属制品、纸制品、木制品、包装材料的生产；电子产品、电子电气材料及器件、精密结构件及组件、光电器件、机械设备、工业自动控制系统装置的加工、生产；第二类医疗器械的批发和零售。,深圳光大同创新材料股份有限公司的主营业务为消费电子防护性及功能性产品的研发、生产与销售。公司的主要产品为消费电子防护性产品、消费电子功能性产品。公司客户主要为消费电子产品终端品牌商、制造服务商、组件生产商。经过多年的发展，公司已经成为行业内具有较强竞争优势的企业之一，拥有了包括联想集团、立讯精密、歌尔股份、仁宝电脑、纬创资通、和硕科技等知名消费电子行业公司在内的优质客户资源。,马增龙,马增龙 (28.01%),广东省深圳市南山区高新南一道2号飞亚达科技大厦西区10F
301429.SZ,安徽森泰木塑集团股份有限公司,森泰股份,,高性能木塑复合材料、新型石木塑复合材料及其制品和应用的研发、设计、生产、销售。,　　木塑复合材料、竹塑复合材料、石木塑复合材料及其制品研发、设计、生产、销售、安装；装配式建筑的研发、设计、生产、销售、安装；五金配件的生产、设计、销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,安徽森泰木塑集团股份有限公司的主营业务是高性能木塑复合材料、新型石木塑复合材料及其制品和应用的研发、设计、生产、销售。公司的主要产品是高性能木塑复合材料、新型石木塑复合材料及装配式建筑。公司获得的重要奖项及荣誉：国家林业重点龙头企业、国家知识产权示范企业、中国木塑行业特殊贡献奖、绿色设计国际贡献奖、中国林产工业30周年突出贡献奖、中国林产工业30周年创新奖。,唐圣卫,唐道远 (35.25%)，王斌 (9.75%)，张勇 (9.75%)，唐圣卫 (4.07%),安徽省宣城市广德市经济开发区国华路
601061.SH,中信金属股份有限公司,中信金属,中信金属有限公司,金属及矿产品的贸易业务。,　　钢铁、有色金属及相关行业的技术开发、技术转让；销售钢材、钢坯、生铁、铜、铝、铅、锌、锡、铜材、铝材、镍、镁、铂族金属、铁矿石、冶炼产品、冶金炉料和辅料、金属制品及再生利用品、冶金化工产品（不含危险化学品）、机械设备、电子设备、建筑材料；进出口业务；钢铁和有色金属行业及其相关行业的技术、贸易和经济信息的咨询服务；销售煤炭（不在北京地区开展实物煤的交易、储运活动）。（该企业于2016年10月14日变更为外商投资企业；企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。）,中信金属股份有限公司的主营业务是金属及矿产品的贸易业务。公司主要经营的贸易品种包括铁矿石、钢材等黑色金属产品，铌、铜、铝等有色金属产品以及其他贸易产品。公司作为全球最大的铌产品供应商CBMM在中国的独家分销商，在国内铌产品市场约占80%的市场份额。目前公司处于中国铜精矿贸易企业的前列，未来公司凭借Las Bambas和艾芬豪的股权投资，以及相应的铜精offtake为基础，不断提高铜精矿的市场份额以及国际影响力。,吴献文,中国中信集团有限公司 (52.18%),北京市朝阳区新源南路6号京城大厦1903室
601065.SH,江西省盐业集团股份有限公司,江盐集团,,盐及盐化工产品研发、生产和销售。,　　食盐、工业盐、盐化工产品、塑料制品、包装物料的生产及销售；煤炭批发、零售；预包装食品、散装食品、建筑材料、装璜材料、日用百货、家用电器、化肥、农资(不含种子和农药)的销售。科技及信息咨询服务；国内贸易；轻工机械制造、销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动),江西省盐业集团股份有限公司主营业务为盐及盐化工产品研发、生产和销售。公司的主要产品包括食盐、工业盐、元明粉等盐产品以及纯碱、小苏打等盐化工产品。公司系江西省内唯一一家省级盐业公司，亦系江西省内唯一一家政府食盐储备单位，承担保障全省食盐市场供应及维护食盐市场稳定的重任，在省内食盐流通市场长期占据主导地位，目前市场占有率仍保持在70%以上。,胡世平,江西省国有资产监督管理委员会 (33.81%),江西省南昌市红谷滩区庐山南大道369号
601133.SH,柏诚系统科技股份有限公司,柏诚股份,柏诚工程股份有限公司,为高科技产业的建厂、技改等项目提供专业的洁净室系统集成整体解决方案。,　　机电安装工程、建筑装修装饰工程、机电设备安装工程、消防设施工程、电子与智能化工程、环保工程、房屋建筑工程、自控系统工程、净化工程、实验室工程、动物房工程、医用气体工程、特气工程、屏蔽工程的设计、施工、承包、咨询、调试、维修、保养；工程项目咨询与管理服务；压力管道安装；从事水及污水处理、无尘无菌净化设备及零部件的生产、加工、组装、维修；国内贸易；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；开展对外承包工程业务：一、承包与其实力、规模、业绩相适应的国外工程项目；二、对外派遣实施上述境外工程所需的劳务人员。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。一般项目：软件开发；住房租赁；金属结构制造；金属结构销售；工程和技术研究和试验发展；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,柏诚系统科技股份有限公司主营业务为为高科技产业的建厂、技改等项目提供专业的洁净室系统集成整体解决方案。公司主要产品或服务为洁净室系统集成解决方案、洁净室系统集成相关服务。公司是国内少数具备承接多行业主流项目的洁净室系统集成解决方案提供商之一，是我国洁净室行业的领先企业。,过建廷,过建廷 (67.25%),江苏省无锡市滨湖区隐秀路800-2101
603125.SH,江苏常青树新材料科技股份有限公司,常青科技,,高分子新材料特种单体及专用助剂的研发、生产和销售。,　　a-甲基苯乙烯、聚丁基双酚、二乙烯苯、环保新型材料稳定剂、脱硫或脱硝固体催化剂、大气污染环保成套设备、二乙基苯、乙烯基甲苯异构体混合物、乙苯、亚磷酸三苯酯、盐酸、苯酚、苯、氯化氢（无水）、亚磷酸二苯一异辛酯、亚磷酸一苯二异辛酯、亚磷酸二苯一异癸酯、亚磷酸一苯二异癸酯、无毒亚磷酸酯、脂肪醇无毒亚磷酸酯、亚磷酸三异癸酯、亚磷酸季戊四醇双异癸酯、亚磷酸季戊四醇双十八烷基酯、二苯基亚磷酸酯、亚磷酸三邻甲酚酯、亚磷酸三间甲酚酯、亚磷酸三对甲酚酯、异辛酸盐催干剂、聚（二丙二醇）苯基亚磷酸酯、石油添加剂的生产、研发（上述产品涉及危险化学品按《安全生产许可证》所核准的内容生产）；化工产品的销售（涉及危险化学品经营按《危险化学品经营许可证》所核准的内容经营）；提供化工产品技术服务；建筑工程施工及相关咨询服务；自营和代理各类商品的进出口业务（国家限定企业经营或禁止进出口的商品除外、危险品除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,江苏常青树新材料科技股份有限公司是一家主要从事高分子新材料特种单体及专用助剂的研发、生产和销售的高新技术企业，致力于为下游高分子新材料的产品制造、性能改善、功能增强提供支撑。公司高分子新材料特种单体包括二乙烯苯、α-甲基苯乙烯和甲基苯乙烯等。,孙秋新,金连琴 (29.94%)，孙秋新 (21.16%)，孙杰 (12.78%),江苏省镇江市京口区镇江新区青龙山路3号
603135.SH,中重科技(天津)股份有限公司,中重科技,天津市中重科技工程有限公司,智能装备及生产线的研发、工艺及装备设计、生产制造、技术服务及销售。,　　冶金专用设备制造；通用设备制造（不含特种设备制造）；智能基础制造装备制造；工业自动控制系统装置制造；工业控制计算机及系统制造；伺服控制机构制造；机械电气设备制造；输配电及控制设备制造；液压动力机械及元件制造；环境保护专用设备制造；除尘技术装备制造；污水处理及其再生利用；工业机器人制造；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；机械设备研发；软件开发；电机及其控制系统研发；智能控制系统集成；人工智能应用软件开发；信息系统运行维护服务；新材料技术研发；工业工程设计服务；环保咨询服务；冶金专用设备销售；特种设备销售；普通机械设备安装服务；电子、机械设备维护；专用设备修理；许可项目：道路货物运输（不含危险货物）。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。,"中重科技(天津)股份有限公司是集智能装备及生产线的研发、工艺及装备设计、生产制造、技术服务及销售为一体的国家级高新技术企业，主要产品为机械、电气、液压一体化的热轧型钢、带钢、棒线材、中厚板轧制的自动化生产线、成套设备及其相关的备品备件。
　　公司曾获得国家火炬计划实施先进企业、天津市科技进步一等奖、冶金科学技术奖二等奖等荣誉，是一家拥有核心自主知识产权的智能制造装备企业。公司拥有国家级企业技术中心、院士专家工作站、天津市企业重点实验室，享受国务院特殊津贴2人，在热轧型钢、带钢等智能装备及生产线领域均有深厚的技术积淀。公司成立以来，共承担国家火炬项目一项、“十四五”国家重点研发计划一项，获得各类政府、行业奖项共计20余项，并参与GBT11263-2017热轧H型钢和剖分T型钢国家标准的制定。
　　2021年，公司作为项目牵头单位承担了“十四五”国家重点研发计划“高性能制造技术与重大装备”重点专项，项目名称为“超大规格H型钢高性能热轧成形技术”。",马冰冰,马冰冰 (47.86%)，谷峰兰 (11.96%),天津市北辰区科技园区环外发展区高新大道65号
603137.SH,江苏恒尚节能科技股份有限公司,恒尚节能,无锡恒尚装饰工程有限公司,建筑幕墙与门窗工程的设计、制造与施工。,　　承接室内外装饰工程、机电安装及建筑智能化工程的设计、安装、施工；建筑幕墙、门窗、钢结构的设计、制造、加工、安装、施工；消防设施工程的设计与施工；金属工艺产品的研发；承包境外建筑装修装饰、建筑幕墙、金属门窗工程和境内国际招标工程；承包境外建筑装饰、建筑幕墙工程的勘测、咨询、设计和监理项目；上述境外工程所需的设备、材料出口；对外派遣实施上述境外工程所需的劳务人员。（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；科技推广和应用服务；工程和技术研究和试验发展；新材料技术推广服务；新型建筑材料制造（不含危险化学品）；轻质建筑材料制造（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,江苏恒尚节能科技股份有限公司主营业务为建筑幕墙与门窗工程的设计、制造与施工。公司主要产品为幕墙与门窗。公司是中国建筑装饰协会幕墙工程分会会长单位、中国建筑装饰协会常务理事单位、中国建筑金属结构协会会员单位，在中国建筑装饰行业幕墙类综合排名中位列2018年第六名、2019年第五名、2020年第五名，被中国建筑装饰协会幕墙工程分会评为2018年建筑幕墙制作安装行业推荐优秀企业、2019年度全国建筑幕墙行业优秀企业。公司成功承建数百项建筑幕墙、门窗工程项目，多项工程荣获中国建设工程“鲁班奖”、中国建筑装饰奖、上海市“白玉兰奖”、江苏省优质工程“扬子杯”等奖项，所服务项目曾获得美国绿色建筑委员会“绿色建筑评估体系”LEED-CS金级认证。,周祖伟,周祖庆 (27.24%)，周祖伟 (27.24%),江苏省无锡市锡山区鹅湖镇通湖路8号
688146.SH,中船(邯郸)派瑞特种气体股份有限公司,中船特气,,电子特种气体及三氟甲磺酸系列产品的研发、生产和销售。,　　研发、生产、销售特种气体六氟丁二烯、三氟化氮、六氟化钨、氘气、氟化钡、硫酸（93%）；工业气体；电子化学品；锂电新材料；有机氟化物；技术开发、技术转让、技术咨询、技术服务、技术推广；三氟甲磺酸、三氟甲磺酸衍生品、三氟甲磺酸锂、三氟甲磺酰氟、三氟甲磺酸酐、三氟甲磺酸三甲基硅酯、双（三氟甲磺酰）亚胺、双（三氟甲磺酰）亚胺锂、双（三氟甲磺酰）亚胺钾、双氟磺酰亚胺锂、双氟磺酰亚胺钾、N-苯基-双（三氟甲磺酰）亚胺、双三氟甲磺酰亚胺锂溶液（75%-80%）、三氟甲磺酸三氟甲酯、三氟甲磺酸三氟乙酯、三氟甲磺酸锌、三氟甲磺酸钾、三氟甲磺酸甲酯、三氟甲磺酸钡；全氟丙基双乙烯基醚、全氟对乙基环己烷磺酸钾；钽制品；危险化学品（具体详见危险化学品经营许可证，有效期至2022年10月13日）；氟化钙、硫酸钡、氯化钾、磷酸钙、四氟化锗、乙硅烷、六氟乙硅烷、六氯乙硅烷、磷酸三甲酯、磷酸三乙酯、四氟化锗-72、乙酸钯、九氟丁基甲醚(HFE-7100)、九氟丁基乙醚(HFE-7200)、七氟丙基甲醚(HFE-7000)、八氟环戊烯、六氯化二硅、五(二甲胺基)钽(V)、双（叔丁基胺基）硅烷、N，N-二硅烷基硅烷胺、二异丙胺基硅烷、六氟四氯丁烷、三氟二氯碘乙烷、二乙胺基三氟化硫，【双（2-甲氧基乙基）胺】三氟化硫、叔丁基亚胺基三（乙基甲基胺基）钽、四（二甲基胺基）钛、四（二甲基胺基）铪、双（二乙基胺基）硅烷、硫酸镁、氧化镍、氢氧化镍、碘、碘化锌、硫酸钙、焦磷酸，氯化钠、碱式碳酸锌、氢氧化锌、粗镍盐、钨酸钙、镍合金；六氟丙烯二聚体、六氟丙烯三聚体及其混合工质（六氟丙烯二聚体和六氟丙烯三聚体）、氮中氘、氦中氘、氧中六氟乙烷、氦中一氧化碳、氦中氨、一氧化碳、乙硅烷的销售；经营本公司自产产品及技术的出口业务，代理出口将本公司自行研制开发的技术转让给其他企业所生产的产品；经营本公司生产所需的原辅材料、商品和技术进出口贸易（国家禁止或限制经营的商品或技术除外）；以下限分公司生产经营：八氟丙烷；四氟化硅；氯化氢；氟化氢；六氟乙烷；八氟环丁烷；4%氢气/氮气、1.25%氪气/氖、1.2%氦/氮、3.5%氩气/10ppm氙气/氖气、30%氧气/氦气、0.52%氮气/氦气、1%氧气/氩气、10%甲烷/氩气、5%氢气/氦气、0.5%氧气/氦气。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,中船(邯郸)派瑞特种气体股份有限公司主要从事电子特种气体及三氟甲磺酸系列产品的研发、生产和销售，主要产品包括高纯三氟化氮、高纯六氟化钨、高纯氯化氢、高纯氟化氢、高纯四氟化硅、高纯氘气、高纯六氟丁二烯、高纯八氟环丁烷、高纯电子混合气等电子特种气体，以及三氟甲磺酸、三氟甲磺酸酐、双（三氟甲磺酰）亚胺锂等含氟新材料。公司取得一系列重要奖项，包括“河北省科技进步一等奖”“河北省‘专精特新’示范企业”“河北省科技小巨人”“2021年度河北省科技领军企业”、2次集成电路材料产业技术创新联盟“技术攻关奖”、2次中国工业气体工业协会“气体行业专利金奖”等多个荣誉奖项。,孟祥军,国务院国有资产监督管理委员会 (72.61%),河北省邯郸市肥乡区化工工业聚集区纬五路1号
688343.SH,深圳云天励飞技术股份有限公司,云天励飞,深圳云天励飞技术有限公司,研发和销售面向应用场景的人工智能产品及解决方案。,　　计算机数据库，计算机系统分析；提供计算机技术服务；网络商务服务、数据库服务、数据库管理；从事信息技术、电子产品、生物技术、化工产品、建筑建材、机械设备等领域内的技术开发、技术咨询、技术服务、技术转让；计算机编程；计算机软件设计；计算机及相关设备的销售；信息系统集成；从事货物、技术进出口业务；工程服务、工程施工。机械设备租赁；计算机及通讯设备租赁；租赁服务（不含许可类租赁服务）。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动），许可经营项目是：芯片的设计、研发、生产、测试、加工、销售、咨询及技术服务。第二类医疗器械销售；第三类医疗器械经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）。,深圳云天励飞技术股份有限公司的主营业务是研发和销售面向应用场景的人工智能产品及解决方案。主要产品有智慧安防AI解决方案、城市治理AI解决方案、突发疫情防控AI解决方案、智慧社区解决方案、智慧园区AI解决方案、智慧泛商业AI解决方案、人工智能芯片、人工智能算法SDK、深视-视频结构化系统、商簿-客群分析系统、天擎-像结构化引擎、天擎-人车非全结构化引擎、天眼-人像搜索服务、天图-人像人体聚类分析服务等。公司曾获2019年第二十一届中国专利奖-优秀奖；2019年深圳市科学技术奖（专利奖）等荣誉称号；2018年公司获得被誉为“中国智能科学技术最高奖”的“吴文俊人工智能科学技术奖”。2019年12月，公司的“云天励飞智能终端人脸识别系统”和“面向智能安防及机器人视觉应用的终端神经网络芯片”均作为工信部的国家人工智能重点任务揭榜，体现了公司的技术实力得到广泛认可。,陈宁,陈宁 (25.27%),广东省深圳市南山区粤海街道深圳湾科技生态园10栋B座14-15楼、33楼
688352.SH,合肥颀中科技股份有限公司,颀中科技,,"主要从事集成电路的先进封装与测试业务，目前主要聚焦于显示驱动芯片封测领域和以电源管理芯片,射频前端芯片为代表的非显示类芯片封测领域。","　　半导体及光电子,电源,无线射频各类元器件的开发,生产,封装和测试；销售本公司所生产的产品并提供售后服务；从事本公司生产产品的相关原物料,零配件,机器设备的批发,进出口,转口贸易,佣金代理(拍卖除外)及相关配套业务(上述涉及配额,许可证管理及专项管理的商品，根据国家有关规定办理)。(依法须经批准的项目，经相关部门批准后方可开展经营活动)","合肥颀中科技股份有限公司的主要从事集成电路的先进封装与测试业务，目前主要聚焦于显示驱动芯片封测领域和以电源管理芯片，射频前端芯片为代表的非显示类芯片封测领域。公司的主要产品为显示驱动芯片封测业务，非显示芯片封测业务。根据赛迪顾问的统计，最近连续三年，公司显示驱动芯片封测收入及出货量均位列境内第一，全球第三，在行业内具有一定的知名度和影响力。截至2021年末，发行人已取得55项授权专利，其中发明专利29项,实用新型专利26项。",杨宗铭,合肥市人民政府国有资产监督管理委员会 (43.60%),江苏省苏州市吴中区苏州工业园区凤里街166号
688433.SH,湖南华曙高科技股份有限公司,华曙高科,,"工业级增材制造设备的研发,生产与销售，致力于为全球客户提供金属(SLM)增材制造设备和高分子(SLS)增材制造设备，并提供3D打印材料,工艺及服务。",　　一般项目：增材制造；增材制造装备制造；增材制造装备销售；机械设备研发；通用设备制造（不含特种设备制造）；3D打印基础材料销售；3D打印服务；新材料技术研发；工程塑料及合成树脂制造；工程塑料及合成树脂销售；塑料制品制造；塑料制品销售；金属制品研发；金属制品销售；金属材料制造；金属材料销售；橡胶制品制造；橡胶制品销售；软件开发；软件销售；工业设计服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,湖南华曙高科技股份有限公司专注于工业级增材制造设备的研发、生产与销售，致力于为全球客户提供金属（SLM）增材制造设备和高分子（SLS）增材制造设备，并提供3D打印材料、工艺及服务。公司的核心产品为具有自主知识产权和应用核心技术的金属3D打印设备和高分子3D打印设备，同时向客户提供自主研制的3D打印高分子粉末材料。华曙高科拥有产品和服务所对应的完整知识产权体系，自主开发了增材制造设备数据处理系统和控制系统的全套软件源代码，是国内唯一一家加载全部自主开发增材制造工业软件、控制系统，并实现SLM设备和SLS设备产业化量产销售的企业。华曙高科拥有国内唯一“高分子复杂结构增材制造国家工程研究中心”，是国家级“专精特新”小巨人企业。公司牵头或参与制定了10项增材制造技术国家标准和6项行业标准。,侯培林,许小曙 (30.05%)，许多 (7.93%),湖南省长沙市岳麓区高新开发区林语路181号
688484.SH,上海南芯半导体科技股份有限公司,南芯科技,上海南芯半导体科技有限公司,模拟与嵌入式芯片的研发、设计和销售，专注于电源及电池管理领域，为客户提供端到端的完整解决方案。,　　一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；集成电路设计；集成电路销售；集成电路制造；集成电路芯片设计及服务；集成电路芯片及产品销售；集成电路芯片及产品制造；电子产品销售；计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；计算机软硬件及外围设备制造；电力电子元器件销售；电子元器件与机电组件设备销售；通讯设备销售；企业管理咨询；信息咨询服务（不含许可类信息咨询服务）；会议及展览服务；货物进出口；技术进出口。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,上海南芯半导体科技股份有限公司的主营业务为集成电路芯片的研究、设计、开发和销售。公司的主要产品有供电端的反激控制、同步整流、充电协议通信，设备终端内部的充电协议通信、充电管理、电池管理，以及各类DC-DC转换和显示屏电源管理等。,阮晨杰,阮晨杰 (17.23%),上海市浦东新区中国(上海)自由贸易试验区盛夏路565弄54号(4幢)1601
688507.SH,上海索辰信息科技股份有限公司,索辰科技,上海索辰信息科技有限公司,CAE软件研发、销售和服务。,　　一般项目：软件开发；软件销售；信息技术咨询服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；计算机软硬件及辅助设备零售；电子产品销售；货物进出口；技术进出口；非居住房地产租赁。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,上海索辰信息科技股份有限公司是一家专注于CAE软件研发、销售和服务的高新技术企业。主要产品包括工程仿真软件、仿真产品开发。截至报告期末，发行人共拥有软件著作权163项，发明专利20项。2019年以来，公司在《噪声与振动》《科学技术创新》《应用数学进展》等期刊发表专业论文10篇。公司为上海市“专精特新”企业，于2007年被评定为软件企业，2010年被评定为高新技术企业。,陈灏,陈灏 (27.52%),上海市浦东新区五星路676弄27号楼
688535.SH,江苏华海诚科新材料股份有限公司,华海诚科,,半导体封装材料的研发及产业化。,　　电子、电工材料制造、销售；微电子材料研发；经营本企业自产产品及技术的出口业务；经营本企业生产、科研所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务；道路普通货物运输、货物专用运输（冷藏）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,江苏华海诚科新材料股份有限公司致力于半导体封装材料环氧塑封料的研发、生产与销售，产品规格齐全、技术先进，是国内半导体封装领域知名度较高、技术水平领先的专业封装材料供应商。公司的主要产品包括半导体器件封装材料、大规模/超大规模/极大规模集成电路封装材料、特种电机封装材料、LED支架封装材料、光耦封装用白色塑封料、中大功率器件专用环氧塑封料等，同时包括产品测试、应用、考核和技术服务等配套服务。,韩江龙,韩江龙 (13.93%)，陶军 (4.29%)，成兴明 (4.00%),江苏省连云港市连云区经济技术开发区东方大道66号
688539.SH,南京高华科技股份有限公司,高华科技,,高可靠性传感器及传感器网络系统的研发、设计、生产及销售。,　　传感器、电子产品、计算机软硬件、通信设备（不含卫星地面接收设备）、真空电子器件、环保设备研发、生产、销售、技术服务；智能化工程、通信工程、安防工程、消防工程、机电工程、照明工程、轨道交通工程、自动化工程、环保工程、装修工程设计、施工；消防设备、机电设备、照明设备、轨道交通设备销售；自营和代理各类商品及技术的进出口（国家禁止经营的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,南京高华科技股份有限公司的主营业务是高可靠性传感器及传感器网络系统的研发、设计、生产及销售。公司的主要产品是各类压力、加速度、温湿度、位移等传感器等。公司先后获得了“探月工程嫦娥四号任务突出贡献单位”、“江苏省专精特新小巨人”、“江苏省科学技术二等奖”、“南京市科学进步三等奖”等科研技术方面的奖项和荣誉。,李维平,李维平 (18.37%)，单磊 (13.59%)，佘德群 (11.71%),江苏省南京市栖霞区经济技术开发区栖霞大道66号
830896.BJ,重庆市旺成科技股份有限公司,旺成科技,,齿轮组件和离合器部件等通用设备的研发、生产和销售,　　许可项目：发电、输电、供电业务（依法须经批准的目：自产自销：汽车配件、摩托车配件（不含发动机）、风电零部件、农机零部件、全地形车零部件；）加工：汽车及摩托车配件（不含发动机）、风电零部件、农机零部件、全地形车零部件；货物进出口及技术进出口；销售：模具、钢材、有色金属材料（不含稀有贵金属）、机床设备及配件、仪器仪表、电子元器件、劳保防护用品；自有房屋租赁，机械设备租赁（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,"重庆市旺成科技股份有限公司主营业务是齿轮、离合器的研发、生产和销售,包括齿轮组件、离合器等产品。主要产品和服务为齿轮、摩托车离合器。公司于2021年1月荣获新大洲本田颁发“2020年度优秀供应商”奖，公司产品得到客户的进一步认可,公司还被授予“重庆市科技进步一等奖”“重庆市专精特新企业”“重庆市优秀民营企业”“重庆市企业技术中心”“重庆市技术创新示范企业”等荣誉称号。",吴银剑,吴银剑 (62.40%),重庆市沙坪坝区振华路37号
831304.BJ,山东华阳迪尔化工股份有限公司,迪尔化工,,硝酸、硝酸钾、硝酸镁的研发、生产及销售。,　　许可项目：危险化学品生产；危险化学品经营；肥料生产；危险废物经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：肥料销售；化肥销售；基础化学原料制造（不含危险化学品等许可类化学品的制造）；化工产品生产（不含许可类化工产品）；化工产品销售（不含许可类化工产品）；专用化学产品销售（不含危险化学品）；专用化学产品制造（不含危险化学品）；合成材料销售；合成材料制造（不含危险化学品）；货物进出口；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；以自有资金从事投资活动。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,山东华阳迪尔化工股份有限公司主营业务是硝酸、硝酸钾、硝酸镁的研发、生产及销售。主要产品和服务为浓硝酸、稀硝酸、硝酸钾、氯化镁、硝酸镁、水溶肥。2021年5月，公司隆重举行建厂20周年庆典活动，并为建厂以来坚守岗位、做出突出贡献的匠心员工颁发证书及奖励。2021年9月，公司职业健康安全管理体系、质量管理体系和环境管理体系认证证书年审顺利通过验收。,高斌,刘西玉 (17.19%),山东省泰安市宁阳县经济开发区葛石路06号
