,name,shortname,prename,operation,operation_scope,introduction,legal_representative,actual_controller,office
603323.SH,江苏苏州农村商业银行股份有限公司,苏农银行,江苏吴江农村商业银行股份有限公司,零售金融、公司金融、金融市场三大业务。,　　吸收公众存款；发放短期、中期和长期贷款；办理国内外结算业务；办理票据承兑与贴现；代理收付款项及代理保险业务；代理发行、代理兑付、承销政府债券；买卖政府债券和金融债券；从事同业拆借；提供保管箱服务；外汇存款；外汇贷款；外汇汇款；外币兑换；结汇、售汇；资信调查、咨询、见证业务；经银行业监督管理机构和有关部门批准的其他业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）许可项目：公募证券投资基金销售（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）,江苏苏州农村商业银行股份有限公司坚守支农支小定位，分设零售金融、公司金融、金融市场三大业务条线。零售金融业务主要包括储蓄业务、信用卡业务、个贷业务、电子银行业务等。公司金融业务主要包括单位存款、结算业务、企业融资业务、国际业务等。金融市场业务主要包括同业业务、资金业务、投行业务、资产管理等。英国《银行家》杂志：2020年全球银行业1000强第577位，比上年提升65位，排名上升幅度位列全省法人银行第一。中国金融科技创新大赛：科技抗疫先锋奖、最佳金融技术创新应用奖。,徐晓军,,江苏省苏州市吴江区中山南路1777号
603324.SH,上海盛剑环境系统科技股份有限公司,盛剑环境,,泛半导体工艺废气治理系统及关键设备的研发设计、加工制造、系统集成及运维管理，致力于为客户定制化提供安全稳定的废气治理系统解决方案，为产业绿色生产创造价值。,　　从事环保技术、节能技术、环保设备专业技术领域内的技术开发、技术转让、技术咨询、技术服务，环境工程建设工程专项设计，机电设备安装建设工程专业施工，环保建设工程专业施工，工程管理服务，合同能源管理，节能技术推广服务，机电设备、机械设备安装(除特种设备)，环境污染治理设施运营，环境治理业，从事货物进出口及技术进出口业务，环保设备、化工设备、机械设备及配件、机电设备及配件、自动化控制设备、风机、通风设备、通风管道的销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。,"上海盛剑环境系统科技股份有限公司的主营业务为泛半导体工艺废气治理系统及关键设备的研发设计、加工制造、系统集成及运维管理,致力于为客户定制化提供安全稳定的废气治理系统解决方案,为产业绿色生产创造价值。公司主要产品与服务有工艺废气治理系统解决方案、废气治理系统及设备。公司系为中国泛半导体产业提供工艺废气治理系统解决方案的国内领军企业。经过多年积累,公司建立了完善的质量控制体系,依靠稳定的产品质量,获得了泛半导体行业优质客户的广泛认可,建立了良好的口碑和品牌优势。",张伟明,张伟明 (59.56%)，汪哲 (1.92%),上海市嘉定区汇发路301号盛剑大厦
603326.SH,南京我乐家居股份有限公司,我乐家居,,整体厨柜、全屋定制家具产品的设计、研发、生产、销售及相关服务。,　　家具、厨房卫生间用具、家居装饰；新型建筑材料（轻质高强多功能墙体材料、高档环保型装饰装修材料、优质防水密封材料、高效保温材料）；日用品、配件和附件；木制品（木地板）；石英石台面的设计、生产；装饰材料、涂料、瓷砖；家用电器、燃气灶具、吸油烟机、消毒柜、燃气热水器、电热水器、电磁炉、烤箱、洗碗机、微波炉、水龙头、水槽（国家禁止和限制的产品除外）的委托生产及相关配套服务，销售自产产品。（依法须经批准的项目，经相关部门批准后方可开展经营活动）许可项目：住宅室内装饰装修（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以审批结果为准）一般项目：市场营销策划、品牌管理、企业形象策划、项目策划与公关服务、咨询策划服务、会议及展览服务；非居住房地产租赁；物业管理（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,南京我乐家居股份有限公司致力于定制家具产品的设计、研发、生产、销售及相关服务的提供。公司的主要产品是整体厨柜、全屋定制家具和定制衣柜。公司经过十余年的深耕，荣获“中国驰名商标”荣誉。,缪妍缇,缪妍缇 (64.12%)，汪春俊 (4.43%),江苏省南京市江宁区江宁经济技术开发区清水亭西路218号
603327.SH,四川福蓉科技股份公司,福蓉科技,,智能手机铝制中框结构件材料、平板电脑外壳材料和笔记本电脑盖板、底板、键盘材料以及穿戴产品、手机卡托、按键、铰链等铝制结构件材料的研发、生产和销售。,　　通信设备（不含无线电发射设备）、电子产品元器件、零配件的研发、生产和销售；电脑、手机等移动终端产品的铝制关键零部件新材料及精密深加工件的研发、制造和销售；进料加工、来料加工；货物进出口、技术进出口；与公司产品相关的技术咨询、技术服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,四川福蓉科技股份公司主要从事消费电子产品铝制结构件材料的研发、生产及销售。公司主要产品为智能手机铝制中框结构件材料、平板电脑外壳材料、笔记本电脑盖板、底板、键盘材料、穿戴产品、手机卡托、按键、铰链。2018年11月获得由四川省经济和信息化委员会、四川省发展和改革委员会、四川省科学技术厅、四川省财政厅、国家税务总局四川省税务局、中华人民共和国成都海关颁发的四川省企业技术中心；2018年9月获得由成都企业联合会、成都工业经济联合会、成都企业家协会、成都企业文化协会颁发的2018年成都制造业100强；2017年7月获得由成都市经济和信息化委员会颁发的2017年成都市企业技术中心。,张景忠,福建省国有资产监督管理委员会 (45.05%),四川省成都市崇州市崇双大道二段518号
603328.SH,广东依顿电子科技股份有限公司,依顿电子,,高精度、高密度双层及多层印制电路板的研发、生产和销售。,　　许可经营：生产经营线路板、HDI（即高密度互连积层板）印刷线路板、液晶显示器及附件、覆铜板。,广东依顿电子科技股份有限公司主营业务为高精度、高密度双层及多层印制电路板的研发、生产和销售。公司的主要产品为双面线路板、四层线路板、六层线路板、八层及以上线路板，产品广泛应用在汽车电子、通讯设备、消费电子、计算机、医疗工控等下游行业产品上。公司连续多年入选行业研究机构N.T.Information发布的世界PCB制造企业百强以及中国印制电路行业协会(CPCA)发布的中国PCB百强企业，被CPCA评为优秀民族品牌企业。根据N.T.Information发布的2017年全球百强PCB制造商排名，按年销售收入排名公司位于全球第37位。根据国科火字〔2019〕85号《关于广东省2018年第一批高新技术企业备案的复函》：依顿电子被认定为高新技术企业，发证日期：2018年11月28日，证书编号：GR201844003589。,张邯,绵阳市国有资产监督管理委员会 (27.00%),广东省中山市三角镇高平化工区
603329.SH,上海雅仕投资发展股份有限公司,上海雅仕,,供应链物流和供应链执行贸易业务。,　　一般项目：实业投资，投资管理，资产管理，从事货物及技术的进出口业务，金属材料、化工原料及产品（危险化学品详见许可证）、矿产品、煤炭、机电产品、谷物、豆及薯类、畜牧渔业饲料、棉、麻的销售，计算机软硬件的研发、销售，货运代理。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,上海雅仕投资发展股份有限公司主要从事供应链物流和供应链执行贸易业务。公司供应链物流业务主要分为多式联运和第三方物流服务两大类。公司供应链执行贸易业务涉及的主要产品为液体硫磺、固体硫磺、磷肥等硫磷化工类产品。,孙望平,孙望平 (31.61%),上海市浦东新区中国(上海)自由贸易试验区浦东南路855号36H室
603330.SH,天洋新材(上海)科技股份有限公司,天洋新材,上海天洋热熔粘接材料股份有限公司,各类热塑性环保粘接材料的研发、生产及销售。,　　一般项目：合成材料制造（不含危险化学品）；新型膜材料制造；新型膜材料销售；化工产品销售（不含许可类化工产品）；机械设备销售；机械零件、零部件销售；针纺织品销售；橡胶制品制造；橡胶制品销售；塑料制品制造；塑料制品销售；建筑装饰材料销售；货物进出口；技术进出口。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可项目：道路货物运输（不含危险货物）。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,"天洋新材(上海)科技股份有限公司主要业务是各类热塑性环保粘接材料的研发、生产及销售。公司主要产品为胶粉胶粒、网膜、EVA膜、胶膜、热熔墙布、反应型胶黏剂。公司是经科技部火炬高技术产业研发中心认证的国家火炬计划重点高新技术企业；公司技术中心于2017 年被认定为上海市市级企业技术中心。2018年,公司获得授权国内授权专利18项,其中发明专利15项,实用新型专利3项,另有1项发明专利获得境外授权。截止报告期末,公司共获得国家授权专利83项,其中发明专利72项,实用新型专利11项,累计共有14项发明专利获得境外授权。",李哲龙,李哲龙 (26.41%),上海市嘉定区南翔镇惠平路505号
603331.SH,浙江百达精工股份有限公司,百达精工,,各类压缩机零部件、汽车零部件的研发、制造和销售业务。,　　空调压缩机、冰箱压缩机、空气压缩机及设备配件、汽车零配件（不含发动机）、五金机械电器配件制造、加工、销售。（依法须经批准的项目，经相关部门核准后方可开展经营活动）,"浙江百达精工股份有限公司主要从事各类压缩机零部件、汽车零部件的研发、制造和销售业务。产品包括压缩机核心零部件——叶片、平衡块、十字环连接器等，以及汽车零部件——发电机爪极、制动卡钳活塞、起动机系列（开关壳、静铁芯、动铁芯、减速轴）、传动系列（花键套、花键轴、套圈）、转向系列（延长轴、轴叉）等。
　　公司拥有金属成形、精密加工、热处理工艺等核心技术，于2008年开始涉足汽车零部件的研发、制造、销售。建立了完善的质量管理体系，通过了ISO14001和ISO/TS16949体系认证。公司分别荣获三菱电机“2018年度最佳协作奖”、美的“2018年度品质优秀奖”、上海海立“最佳质量表现奖”、大金电器“改善优秀奖”以及“2018年台州经济开发区政府质量奖”等。",施小友,张启春 (10.31%)，施小友 (6.22%)，张启斌 (2.38%),浙江省台州市椒江区台州湾新区海城路2399号
603332.SH,苏州龙杰特种纤维股份有限公司,苏州龙杰,张家港市龙杰特种化纤有限公司,差别化涤纶长丝、PTT纤维等聚酯纤维长丝的研发、生产及销售。,　　化学纤维及化学纤维品制造、加工，化纤原料购销；自营和代理各类商品及技术的进出口业务（国家限定企业经营和禁止进出口的商品及技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"苏州龙杰特种纤维股份有限公司的主营业务是专注于差别化涤纶长丝、PTT纤维等聚酯纤维长丝的研发、生产及销售。公司的主要产品为差别化涤纶长丝及PTT纤维等，涵盖了FDY、DTY及POY等产品工艺类别。公司产品主要应用于民用纺织领域，少量应用于工业领域。公司是国内少数掌握仿羊毛、仿兔毛等高/超仿真动物皮毛涤纶纤维生产技术的企业之一,仿麂皮纤维、仿皮草纤维、PTT纤维的规格种类丰富,在相应细分市场的市场占有率居于行业前列,2019年新进入再生环保纤维领域。",席文杰,席靓 (10.60%)，席文杰 (10.60%),江苏省苏州市张家港市省级经济开发区(振兴路19号)
603333.SH,尚纬股份有限公司,尚纬股份,四川明星电缆股份有限公司,高端特种电缆的研发、生产、销售和服务。,　　生产、加工、销售、研发、设计：电线、电缆、加热电器；电缆桥架、电缆附件；经营本企业自产产品的出口业务；经营本企业生产所需的原辅材料，仪器仪表，机械设备及配件的进出口业务（国家限制经营和禁止进出口的商品除外）；收购包装物木材；电气安装；电气设备批发；信息技术咨询服务；检测服务、技术推广服务；贸易代理；金属丝绳及其制品制造。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"尚纬股份有限公司是专业从事高端特种电线电缆的研发、生产、销售和服务于一体的高新技术企业。公司主要产品包括核电站用电缆、轨道交通用电缆、中压交联电缆、高压电力电缆、太阳能光伏发电用电缆、矿用电缆、船用电缆、风力发电用电缆、军工航天航空用电缆、海上石油平台用电缆等,并被广泛应用于核电、轨道交通、国网电力、光电、风电、化工、石油石化、军工、航天航空等诸多领域。公司是中国西南地区首家获得TüV莱茵授权目击实验室资格认证的企业,同时获得CNAS实验室认可,公司拥有各类专业技术人员447人,占公司总人数的34.73%。截止2019年,公司及子公司已拥有国家专利197项,其中国家发明专利44项,高新技术产品认定13项,省级科技成果鉴定33项,省级新产品鉴定4项,省级科学技术奖2项,市级科学技术奖12项。",李广胜,李广胜 (14.11%),四川省乐山市市中区高新区迎宾大道18号
603335.SH,广东迪生力汽配股份有限公司,迪生力,,汽车铝合金轮毂及汽车轮胎、新能源汽车铝合金配件,　　生产和销售各种机动车辆铝合金轮毂、车用灯具、保险杠、减震器等配件（不包括发动机），铝型材、异型材，各种五金制品的电镀，汽车、摩托车用精铸、精锻毛坯制造，轮胎销售，国内贸易，货物或技术进出口（不含限制类，涉及行业许可管理的，按国家有关规定办理），新能源锂电池回收业务。,广东迪生力汽配股份有限公司主营业务为汽车铝合金轮毂及汽车轮胎、新能源汽车铝合金配件，公司主要产品为汽车轮毂和汽车轮胎，且主要针对美国改装市场。2002年公司被广东省科学技术厅认定为广东省民营科技企业，2018年11月公司重新被广东省科学技术厅、广东省财政厅、广东省国家税务局和广东省地方税务局等批准认定为高新技术企业。2014年2月公司被广东省经济和信息化委员会、广东省财政厅、广东省国家税务局、广东省地方税务局和海关总署广东分局授予“省级企业技术中心”。2015年8月28日，公司的“两片式轮毂的研发与制造”荣获台山市科学技术奖。2015年10月22日，公司被广东省科学技术厅认定为广东省工程技术研究中心。,赵瑞贞,Sindy Yi Min Zhao (24.12%)，赵瑞贞 (19.51%)，罗洁 (4.21%),广东省江门市台山市台城街道办事处兴业路1号
603336.SH,宏辉果蔬股份有限公司,宏辉果蔬,,果蔬产品的种植管理、采后收购、产地预冷、冷冻仓储、预选分级、加工包装、冷链配送。,　　水果种植；蔬菜种植；新鲜水果批发；新鲜蔬菜批发；新鲜水果零售；新鲜蔬菜零售；初级农产品收购；农产品的生产、销售、加工、运输、贮藏及其他相关服务；食用农产品初加工；食用农产品批发；食用农产品零售；水产品收购；水产品批发；水产品零售；非食用农产品初加工；包装服务；普通货物仓储服务（不含危险化学品等需许可审批的项目）；货物进出口；技术进出口；进出口代理；报关业务；运输货物打包服务；食品生产；食品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,宏辉果蔬股份有限公司是一家集果蔬产品的种植管理、采后收购、产地预冷、冷冻仓储、预选分级、加工包装、冷链配送于一体的专业农产品服务商，主要产品包括约46个品类的水果以及约43个品类的蔬菜，品种涵盖全国南北及进口的各式特色果蔬。司果蔬产品已通过多个国家及地=区的准入认证，是国内果蔬出口企业中取得出口资质较为丰富的企业之一，产品质量管理通过了 GLOBALGAP、ISO22000、ISO9001等国际质量体系认证。,黄暕,黄俊辉 (44.20%)，郑幼文 (4.34%),广东省汕头市龙湖区玉津中路13号
603337.SH,杰克科技股份有限公司,杰克股份,杰克缝纫机股份有限公司,工业缝制机械的研发、生产和销售。,　　一般项目：缝制机械制造；缝制机械销售；黑色金属铸造；家用电器制造；家用电器销售；家用电器安装服务；日用电器修理；工业自动控制系统装置制造；工业自动控制系统装置销售；软件开发；软件销售；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；机械设备租赁（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。,"杰克科技股份有限公司的主营业务为工业缝制机械的研发、生产和销售，包括工业缝纫机、裁床、铺布机等工业用缝中、缝前设备以及电机、电控等工业缝制机械重要零部件。公司被评为“国家技术创新示范企业”、“国家级制造业单项冠军示范培育企业”、“国家知识产权示范企业”、“浙江省院士专家工作站”。子公司拓卡奔马机电科技有限公司获得“国家知识产权优势企业”称号,同时获得浙江省出口名牌、浙江名牌等荣誉。公司在中国商业联合会和中国保护消费者基金会主办的全国售后服务评价活动中连续四届获得“全国售后服务十佳单位”称号,是缝制机械行业中唯一一家连续四届(2011年、2013年、2015年、2017年)获此荣誉的企业。2017年公司获得由中国商业联合会颁发的全国《商品售后服务评价体系》五星级认证证书,同时荣获全国“2017五星服务100强”称号。",阮积祥,胡彩芳 (34.84%)，阮积明 (14.25%)，阮福德 (14.25%)，阮积祥 (0.67%),浙江省台州市椒江区三甲东海大道1008号
603338.SH,浙江鼎力机械股份有限公司,浙江鼎力,,各类高空作业平台的研发、制造、销售和服务。,　　高空作业平台、多功能电力抢修平台、起重机械、建筑机械、液压机械、叉车制造、加工、经销，金属材料、建筑材料、化工原料（除化学危险品及易制毒化学品）、劳保用品经销，机械设备维修服务，货物进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"浙江鼎力机械股份有限公司一直致力于各类高空作业平台的研发、制造、销售和服务.公司主要产品有直臂式、曲臂式、剪叉式、铝合金桅柱式、桅杆攀爬式高空作业平台和高空取料机等六大系列80多个规格的高空作业产品。公司拥有发明专利16项,实用新型专利80余项,国家版权局颁发的计算机软件著作权证2项,被认定为浙江省专利示范企业,先后承担并完成""重大科技专项""和国家火炬计划项目.列入省级新产品试制试产计划八项,申报国家重点新产品计划项目一项,获得省科技进步奖一项。",许树根,许树根 (50.12%),浙江省湖州市德清县雷甸镇启航路188号
603339.SH,四方科技集团股份有限公司,四方科技,南通四方冷链装备股份有限公司,食品冷冻设备及罐式集装箱的研发、生产和销售。,　　冷冻设备、非标设备、换热设备、食品机械、罐式储运设备、特种集装箱、冷藏集装箱、压力容器、新型建筑节能板材、冷库、气调库及配套门窗的研发、制造、销售、安装、维修及技术服务；制冷成套设备安装、维修；防腐保温工程的设计、施工及技术服务；机电设备及配件、金属材料的销售；机电安装工程专业承包；压力管道安装；普通货物道路运输；自营和代理上述商品的进出口业务（国家限定公司经营或禁止进出口的商品除外）。,四方科技集团股份有限公司专业从事食品冷冻设备及罐式集装箱的研发、生产和销售，公司的主营产品为食品冷冻设备、罐式集装箱，公司的食品冷冻设备以速冻设备、储藏冷库、制冷系统等为主，公司的罐式集装箱分为标准罐式集装箱和非标准类罐式集装箱。公司拥有美国机械工程师协会U、U2和R钢印资质，中国C2级移动式压力容器设计、制造资质，GC2压力管道安装、改造、维修资质。拥有美国运输部DOT－SP特别许可证（授权公司设计制造的气体罐式集装箱进入美国市场）。,黄杰,黄杰 (40.27%),江苏省南通市通州区兴仁镇金通公路3888号
603345.SH,安井食品集团股份有限公司,安井食品,福建安井食品股份有限公司,速冻火锅料制品（以速冻鱼糜制品、速冻肉制品为主）和速冻面米制品等速冻食品的研发、生产和销售。,　　商事主体的经营范围、经营场所、投资人信息、年报信息和监管信息等请至厦门市商事主体登记及信用信息公示平台查询。经营范围中涉及许可审批经营项目的，应在取得有关部门的许可后方可经营。,安井食品集团股份有限公司主要从事速冻火锅料制品（以速冻鱼糜制品、速冻肉制品为主）和速冻面米制品等速冻食品的研发、生产和销售。公司主要经营“安井”品牌速冻食品，包括：爆汁小鱼丸、蟹排、鱼排等速冻鱼糜制品；霞迷饺、迷你燕饺、贡丸、撒尿肉丸等速冻肉制品；手抓饼、紫薯包、红糖馒头等速冻面米制品。新增蛋饺、天妇罗鱼、天妇罗虾、香脆藕盒、香炸藕条、鲢鱼头等速冻菜肴制品。,刘鸣鸣,章高路 (8.23%),福建省厦门市海沧区新阳路2508号
603348.SH,文灿集团股份有限公司,文灿股份,广东文灿压铸股份有限公司,汽车铝合金精密铸件产品的研发、生产和销售。,　　一般项目：汽车零部件研发；汽车零部件及配件制造；汽车零配件批发；有色金属铸造；模具制造；模具销售；专用设备制造（不含许可类专业设备制造）；企业总部管理。（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可项目：货物进出口；技术进出口。（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）,文灿集团股份有限公司主营业务是汽车铝合金精密压铸件的研发、生产和销售。公司的主要产品为汽车用铝合金压铸件。公司的主要客户为国内外知名整车厂商和零部件制造商，因此选用的生产设备在国际上、在同行业中均处于先进水平。,唐杰雄,唐杰雄 (15.65%)，唐杰邦 (15.65%),广东省佛山市南海区里水镇和顺大道125号
603351.SH,南京威尔药业集团股份有限公司,威尔药业,南京威尔药业股份有限公司,药用辅料及合成润滑基础油产品的研发、生产和销售。,　　药用辅料、高级合成润滑材料、特种表面活性剂材料、精制工业盐的生产和销售；经营本企业自产产品及技术的出口业务和本企业所需的机械设备、零配件、原辅材料及技术的进口业务（国家限定公司经营或禁止进出口的商品及技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,南京威尔药业集团股份有限公司主营业务为药用辅料及合成润滑基础油产品的研发、生产和销售。公司的主要产品可分为药用辅料和合成润滑基础油两大类别。2019年在中国CDE药品审评过程中取得优异的进展，其中根据不同给药途径取得“已批准在上市制剂使用的辅料”状态的辅料登记号为35个，为广大药品生产以及研发企业提供了有力的产品保障。,吴仁荣,吴仁荣 (19.29%)，陈新国 (10.44%)，高正松 (10.44%),江苏省南京市玄武区苏宁大道64号徐庄软件园研发五区5号楼
603353.SH,湖南和顺石油股份有限公司,和顺石油,湖南和顺石油化工有限公司,加油站连锁经营、成品油仓储、物流配送、批发，在成品油流通领域形成完整产业链。,　　许可项目：成品油批发；成品油零售（分支机构经营）；燃气汽车加气经营；烟草制品零售；小食杂；食品销售；酒类经营；餐饮服务；发电业务、输电业务、供（配）电业务（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：石油制品销售（不含危险化学品）；润滑油销售；食品销售（仅销售预包装食品）；保健食品（预包装）销售；宠物食品及用品批发；宠物食品及用品零售；日用百货销售；汽车装饰用品销售；家用电器销售；汽车零配件批发；汽车零配件零售；洗车服务；以自有资金从事投资活动；非居住房地产租赁；住房租赁；人工智能硬件销售；智能输配电及控制设备销售；石油天然气技术服务；太阳能发电技术服务；机动车充电销售；充电桩销售；电池销售；新能源汽车整车销售；新能源汽车换电设施销售；站用加氢及储氢设施销售；储能技术服务；新兴能源技术研发；光伏发电设备租赁；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；电动汽车充电基础设施运营；新能源汽车电附件销售；农副产品销售；新鲜水果零售；新鲜水果批发；医用口罩零售；医用口罩批发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）,"湖南和顺石油股份有限公司主营业务为加油站连锁经营、成品油仓储、物流配送、批发，在成品油流通领域形成完整产业链。主要产品包括汽油和柴油。2016湖南省民营100强名单,湖南省2016年度纳税信用A级纳税人。",赵忠,赵忠 (35.90%)，晏喜明 (14.00%)，赵尊铭 (7.65%),湖南省长沙市雨花区万家丽中路二段58号和顺大厦
603355.SH,莱克电气股份有限公司,莱克电气,,吸尘器、空气净化器、智能净水机、厨房电器等高端清洁电器和健康小家电产品及园艺工具产品，以及以高速数码电机、铝合金精密零部件为代表的核心零部件产品。,　　从事农业、林业、园林机械、机具新技术设备及相配套的电机、水泵（含潜水电泵、微型电泵）、发动机、小型汽油发电机以及清洁器具、厨房器具等小电器的研发制造，生产非金属制品模具、精冲模、注塑等相关零部件和零配件，销售公司自产产品，及以上同类产品、一类和二类医疗器械的批发、进出口、佣金代理（拍卖除外）及相关业务并提供相关售后服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,"莱克电气股份有限公司的主营业务是吸尘器、空气净化器、智能净水机、厨房电器等高端清洁电器和健康小家电产品及园艺工具产品，以及以高速数码电机、铝合金精密零部件为代表的核心零部件产品。主要产品吸尘器、空气净化器、智能净水机、厨房电器、高速数码电机、铝合金精密零部件。公司发展至今,已拥有四大生产基地,累计生产销售吸尘器等小家电产品突破1亿台.莱克全球研发中心现拥有国家级实验室1个,研发工程师400多名,近年来每年为全球百余家知名品牌企业设计开发新产品超过100个,年申请专利超过200项。",倪祖根,倪祖根 (80.40%),江苏省苏州市虎丘区高新区向阳路2号
603356.SH,宣城市华菱精工科技股份有限公司,华菱精工,,电梯类、机械式停车设备类、风电类等配件产品的研发、生产和销售。,　　电梯配件研发、制造和销售；钢结构件、新材料开发、制造和销售；钢结构工程施工、劳务分包；电梯配件以及钢材、矿石等电梯配件生产所需原材料购销及储运服务；电梯的销售、安装及维护、项目投资管理；进出口贸易；机电类设备研发、制造、销售、安装、改造、维修。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,宣城市华菱精工科技股份有限公司主要从事电梯类、机械式停车设备类、风电类等配件产品的研发、生产和销售。公司的主要产品为对重块、钣金件、电梯补偿缆、干燥设备、玻璃钢防护网。,罗旭,黄业华 (17.71%)，黄超 (3.56%)，马息萍 (2.77%),安徽省宣城市郎溪县梅渚镇郎梅路
603357.SH,安徽省交通规划设计研究总院股份有限公司,设计总院,,为交通与城乡基础设施、资源与生态及环境、智能与信息化系统等工程提供专业技术服务。,　　许可项目：建设工程勘察；测绘服务；地质灾害治理工程勘查；建设工程设计；人防工程设计；建筑智能化系统设计；地质灾害治理工程设计；地质灾害危险性评估；国土空间规划编制；施工专业作业；建筑劳务分包；公路管理与养护；建设工程施工（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）一般项目：地理遥感信息服务；地质勘查技术服务；规划设计管理；工程造价咨询业务；社会稳定风险评估；环保咨询服务；水利相关咨询服务；土地整治服务；土地调查评估服务；信息技术咨询服务；信息咨询服务（不含许可类信息咨询服务）；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广；工程技术服务（规划管理、勘察、设计、监理除外）；工程和技术研究和试验发展；新材料技术研发；碳减排、碳转化、碳捕捉、碳封存技术研发；公路水运工程试验检测服务；工程管理服务；市政设施管理；对外承包工程；建筑工程机械与设备租赁；水资源管理；水土流失防治服务；水污染治理；水环境污染防治服务；土壤污染治理与修复服务；生态恢复及生态保护服务；大数据服务；软件开发；软件外包服务；信息系统集成服务；智能控制系统集成；卫星遥感应用系统集成；物联网技术服务；信息系统运行维护服务；数据处理和存储支持服务；计算机系统服务；互联网安全服务；互联网数据服务；物联网应用服务；区块链技术相关软件和服务；网络技术服务；以自有资金从事投资活动；自有资金投资的资产管理服务（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）,安徽省交通规划设计研究总院股份有限公司的主营业务为交通与城乡基础设施、资源与生态及环境、智能与信息化系统等工程提供专业技术服务的工程咨询公司和高新技术企业。要业务类型包括咨询研发、勘察设计、试验检测等工程前期勘察设计类业务，工程监理、工程代建、运行维护管理等工程建设、运营期的工程管理类业务，以及总承包、专业化施工、PPP\EPC\BOT\BT\PMC\EMC、资本投资等产业链延伸业务。报告期内，公司获得全球道路成就奖1项、国际菲迪克工程项目奖1项、詹天佑奖1项、安徽省科学技术奖5项、华夏奖2项、全国优秀工程咨询成果奖3项、中国公路建设行业协会科学技术进步奖1项、2020-2021年度国家优质工程奖4项。,苏新国,安徽省国有资产监督管理委员会 (47.27%),安徽省合肥市肥西县高新区彩虹路与方兴大道交叉路口东北角
603358.SH,华达汽车科技股份有限公司,华达科技,,乘用车车身零部件、相关模具及新能源汽车电池箱托盘、电机轴、电机壳、储能箱箱体的开发、生产与销售。,　　汽车及汽车系统技术研发、成果转让；生产、加工汽车零部件总成件；设计、制造汽车夹具、检具、汽车车身外覆盖件冲压模具；从事货物和技术的进出口业务（不含进口商品的分销业务，国家限定企业经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,华达汽车科技股份有限公司的主营业务为乘用车车身零部件、相关模具及新能源汽车电池箱托盘、电机轴、电机壳、储能箱箱体的开发、生产与销售。公司的主要产品有发动机、整车隔热件、乘用车支架、乘用车纵横梁、乘用车立柱、乘用车轮罩、管类件、模具。公司与国内主要整车厂建立了稳定的合作关系，为国内知名汽车整车厂商的零部件一级供应商。主要客户有：上汽大众、一汽大众、东风本田、上汽通用、东风日产、广汽本田、广汽丰田、广汽丰田发动机、广汽乘用车、上汽集团、北汽集团等。,陈竞宏,陈竞宏 (40.87%),江苏省泰州市靖江市江平路68号
